"","q7_q10_corr"
"1246",0.359257587257206
"1247",0.194290102067249
"1248",0.207113447255052
"1249",0.231502350516681
"1250",0.405665463931508
"1251",0.434295317663
"1252",0.447369919747254
"1253",0.18108794879122
"1254",0.20337660244524
"1255",0.298442038107042
"1256",0.294725694365797
"1257",0.141667109680198
"1258",0.457320988101689
"1259",0.339504584783234
"1260",0.343814432989691
"1261",0.188846299663812
"1262",0.515501929407822
"1263",0.227596265062637
"1264",0.397504330720186
"1265",0.329248114684991
"1266",0.253501280184697
"1267",0.26410452384722
"1268",0.324219802380665
"1269",0.146851211173429
"1270",0.418021575613415
"1271",0.212798370681362
"1272",0.163121344114017
"1273",0.420630247882373
"1274",0.25393478013408
"1275",0.306759352846978
"1276",0.42071188917989
"1277",0.278758759903339
"1278",0.178341881145483
"1279",0.239251331194808
"1280",0.399672441733799
"1281",0.271787426363889
"1282",0.380170172585575
"1283",0.178492913449952
"1284",0.281289685841393
"1285",0.329224629326933
"1286",0.280440793407347
"1287",0.26472467900221
"1288",0.174714950838332
"1289",0.401497643483122
"1290",0.330602633979177
"1291",0.159497622193819
"1292",0.199763457525683
"1293",0.103771439809454
"1294",0.214179026021458
"1295",0.0958378317853516
"1296",0.360546523772471
"1297",0.192846789839646
"1298",0.36601854991996
"1299",0.340758306998493
"1300",0.0377030534164017
"1301",0.385513770332129
"1302",0.292247098418213
"1303",0.497839558647093
"1304",0.452491356998463
"1305",0.350579592334636
"1306",0.196004525678309
"1307",0.455747491638528
"1308",0.276973320152027
"1309",0.117628911273313
"1310",0.0895977354290827
"1311",0.423243243243243
"1312",0.195482421086488
"1313",0.236521590341126
"1314",0.253454858973211
"1315",0.243047129049134
"1316",0.139217827280243
"1317",0.0854451982405663
"1318",0.273735616230053
"1319",0.320686445028758
"1320",0.344025278879181
"1321",0.380864693897866
"1322",0.386061568115849
"1323",0.21791348794487
"1324",0.427865973521078
"1325",-0.0243978092964674
"1326",0.291253688828343
"1327",0.384183035251626
"1328",0.123331982561874
"1329",0.441922711599884
"1330",0.395270152558679
"1331",0.309634030775262
"1332",0.28413429634456
"1333",0.168234786582661
"1334",0.236187497705826
"1335",0.24539402579763
"1336",0.347198237012864
"1337",0.116840234578276
"1338",0.348227447666129
"1339",0.291507141496104
"1340",0.35961388224869
"1341",0.326473125878857
"1342",0.285150891181161
"1343",0.261628419416367
"1344",0.378791037158978
"1345",0.229780454259481
"1346",0.240749601896167
"1347",0.295884196175371
"1348",-0.000626263587288193
"1349",0.233154580126867
"1350",0.270162193078315
"1351",0.335882553063721
"1352",0.243816909478324
"1353",0.259049103395331
"1354",0.398476220533846
"1355",0.217055489716873
"1356",0.244792801539927
"1357",0.400024711233804
"1358",0.361603579721536
"1359",0.110576923076923
"1360",0.294302991902464
"1361",0.328205929525434
"1362",0.245362545443912
"1363",0.427768597636315
"1364",0.258161803002675
"1365",0.353325511695473
"1366",0.055877694646748
"1367",0.312768789227751
"1368",0.281893022057652
"1369",0.26994709413926
"1370",0.39586878800837
"1371",0.162790637890005
"1372",0.22341477991032
"1373",0.390955673144357
"1374",0.435325609368727
"1375",0.154936798358965
"1376",0.269557627794553
"1377",0.344650334489569
"1378",0.213919908093873
"1379",0.34094379511135
"1380",0.230428822827394
"1381",0.287662909641421
"1382",0.339931582690374
"1383",0.324498397644343
"1384",0.248350610733976
"1385",0.229725368624114
"1386",0.33442565171509
"1387",0.244274345024488
"1388",0.340744406252641
"1389",0.259326615825276
"1390",0.418108113555741
"1391",0.409966558275419
"1392",0.194690299369187
"1393",0.327455741665479
"1394",0.151249887193469
"1395",0.319047788696786
"1396",0.173988168055962
"1397",0.255314629533799
"1398",0.323502097771101
"1399",0.286393791388376
"1400",0.0906359272826146
"1401",0.368821384350429
"1402",0.331175416597978
"1403",0.2913027492542
"1404",0.376280606250117
"1405",0.403290066697881
"1406",0.497924018787572
"1407",0.198820489298994
"1408",0.392844507235214
"1409",0.374610404699423
"1410",0.14600881014366
"1411",0.373859773918061
"1412",0.171507944120122
"1413",0.211942145701641
"1414",0.261588721120111
"1415",0.204321744913203
"1416",0.343498345389364
"1417",0.287488319512835
"1418",0.113755776207639
"1419",0.364751690995962
"1420",0.163201392476517
"1421",0.191368950538416
"1422",0.393916726009651
"1423",0.219440506303126
"1424",0.3278765596453
"1425",0.262315694935556
"1426",0.169441232264464
"1427",0.45805021319371
"1428",0.241169927877215
"1429",0.363718977553461
"1430",0.510015245473745
"1431",0.315173862697826
"1432",0.270701191374493
"1433",0.401900788297802
"1434",0.287471821204526
"1435",0.320281677906918
"1436",0.193496499974537
"1437",0.191991606340651
"1438",0.270118009160538
"1439",0.380306788875317
"1440",0.248573763435978
"1441",0.447803375026544
"1442",0.432978766896001
"1443",0.270850668099178
"1444",0.285403526595716
"1445",0.403209439092687
"1446",0.194971197500276
"1447",0.474009366646348
"1448",0.265697084725471
"1449",0.154349807475202
"1450",0.319151796461499
"1451",0.198914843928513
"1452",0.266891481216558
"1453",0.331036447102649
"1454",0.305836564409572
"1455",0.371044848466138
"1456",0.198784866931405
"1457",0.416320321030263
"1458",0.243460302435448
"1459",0.370770566610442
"1460",0.207832199932876
"1461",0.350265875087401
"1462",0.407038663240706
"1463",0.322270030280711
"1464",0.191601265123056
"1465",0.428388667197811
"1466",0.0390060890819886
"1467",0.297973757760368
"1468",0.189764263692537
"1469",0.324850871187799
"1470",0.291636289468577
"1471",0.361436407513759
"1472",0.203630284278768
"1473",0.416971778365838
"1474",0.223487398446771
"1475",0.241705934859671
"1476",0.288669018413608
"1477",0.412684519224027
"1478",0.445992197441358
"1479",0.496481926400921
"1480",0.278157388739148
"1481",0.386891424836515
"1482",0.308077092023188
"1483",0.426602855391698
"1484",0.367383465679605
"1485",0.194968767021012
"1486",0.309908549971086
"1487",0.382737521836392
"1488",0.247435829652697
"1489",0.155051962999904
"1490",0.147330788261421
"1491",0.281399218836853
"1492",0.332857526188511
"1493",0.284332161434808
"1494",0.178590340331502
"1495",0.310950059580934
"1496",0.398266573192059
"1497",0.466377686544691
"1498",0.326554801004286
"1499",0.377510919653209
"1500",0.215672454176478
"1501",0.242819466043362
"1502",0.272380105814573
"1503",0.297403723426536
"1504",0.423098233940819
"1505",0.100727870503173
"1506",0.323936753204778
"1507",0.364203903659231
"1508",0.324811029108248
"1509",0.309575061018829
"1510",0.222689101956461
"1511",0.150359870821389
"1512",0.27899852995596
"1513",0.344279692773302
"1514",0.182917794372544
"1515",0.14160878830228
"1516",0.31561290521746
"1517",0.292483649253084
"1518",0.151592219145425
"1519",0.355716264463604
"1520",0.419205929366904
"1521",0.436613559141068
"1522",0.137731015739427
"1523",0.289985520156725
"1524",0.191367809941966
"1525",0.349704299361098
"1526",0.449821620543265
"1527",0.18508786777364
"1528",0.188969753778189
"1529",0.144831445186098
"1530",0.246954180530469
"1531",0.253800080699944
"1532",0.272148711599053
"1533",0.215739411408944
"1534",0.370229347283355
"1535",0.35523298860111
"1536",0.380411572970518
"1537",0.298533290457764
"1538",0.392963548299216
"1539",0.255116303501163
"1540",0.262686633510957
"1541",0.0546601905001821
"1542",0.173376301731003
"1543",0.254248814702898
"1544",0.283870362455893
"1545",0.264595013135539
"1546",0.0643551911631937
"1547",0.251812866808322
"1548",0.29372234220902
"1549",0.122568196795766
"1550",0.283776779096529
"1551",0.441871021905714
"1552",0.448916345835817
"1553",0.38323518977384
"1554",0.131181929621977
"1555",0.197716300680199
"1556",0.155394926784762
"1557",0.145001452589274
"1558",0.25459419436669
"1559",0.227113116900926
"1560",0.323706099015164
"1561",0.234542830799791
"1562",0.302371578407382
"1563",0.314010325422668
"1564",0.348034094920177
"1565",0.494311073318232
"1566",0.133859011443132
"1567",0.260886915487087
"1568",0.0523410043943604
"1569",0.282559724421095
"1570",0.292395808325469
"1571",0.255587568522993
"1572",0.341342652976245
"1573",0.427528674158719
"1574",0.203385476534805
"1575",0.29584302657432
"1576",0.218099193979757
"1577",0.0639632069246242
"1578",0.235763926098394
"1579",0.378570890903753
"1580",0.169445885230356
"1581",0.347855677241027
"1582",0.158515317781874
"1583",0.337160335951058
"1584",0.209187964048431
"1585",0.28438183062705
"1586",0.414358931436498
"1587",0.246002085369939
"1588",0.336634034617682
"1589",0.581515751382274
"1590",0.250469876158544
"1591",0.235943930667966
"1592",0.218285087272239
"1593",0.342970754682019
"1594",0.378545488042092
"1595",0.263728545250875
"1596",0.256243062943037
"1597",0.29089550655743
"1598",0.441565773634145
"1599",0.251894127339317
"1600",0.316189732560129
"1601",0.0959290265039171
"1602",0.276417385201961
"1603",0.376199305285924
"1604",0.286532708338763
"1605",0.170935201676927
"1606",0.257752793469309
"1607",0.2890687057293
"1608",0.230383549816377
"1609",0.351558762755747
"1610",0.340717828123852
"1611",0.382472613101751
"1612",0.189720162921847
"1613",0.522016226900031
"1614",0.112978545099773
"1615",0.10611406454735
"1616",0.149426832687668
"1617",0.208888047154528
"1618",0.135606259998423
"1619",0.16445537129198
"1620",0.248006651286764
"1621",0.424143807688767
"1622",0.201109351194917
"1623",0.53288565571996
"1624",0.315841683236305
"1625",0.236871490812332
"1626",0.309651482258758
"1627",0.218190751374969
"1628",0.0814497433836726
"1629",0.240027571583743
"1630",0.215707008590554
"1631",0.409730297296805
"1632",0.198913232311074
"1633",0.140563706447221
"1634",0.18481444113102
"1635",0.197305597424368
"1636",0.227705092656478
"1637",0.284933425767845
"1638",0.377380460562617
"1639",0.381075168512134
"1640",0.31368620032907
"1641",0.274755314273976
"1642",0.291499686173255
"1643",0.247905049634567
"1644",0.348148383556967
"1645",0.347986592452796
"1646",0.351425600324136
"1647",0.503295661876764
"1648",0.348402697118245
"1649",0.490693723118062
"1650",0.406137919327102
"1651",0.290544105913933
"1652",0.355884579941943
"1653",0.348190169106793
"1654",0.342189825033102
"1655",0.38748180139305
"1656",0.286242065233136
"1657",0.235623005077647
"1658",0.393471508573702
"1659",0.255493989803775
"1660",0.3182251524311
"1661",0.291270460434031
"1662",0.151124821389457
"1663",0.445353240114983
"1664",0.453347257392049
"1665",0.196623034490318
"1666",0.280896177736929
"1667",0.249750652798478
"1668",0.421961832297843
"1669",0.390367330702013
"1670",0.249927178812963
"1671",0.273185414715627
"1672",0.228611022159157
"1673",0.22442111227233
"1674",0.150108765652698
"1675",0.295528610410786
"1676",0.200817219920719
"1677",0.403183406421909
"1678",0.543120180322595
"1679",0.237653109959296
"1680",0.388625460158947
"1681",0.271656724734166
"1682",0.0235395152429395
"1683",0.213063945589745
"1684",0.243875883245087
"1685",0.231759549522783
"1686",0.267941869775141
"1687",0.272968459685592
"1688",0.212875117148081
"1689",0.249257388187606
"1690",0.369151475367338
"1691",0.160006000337521
"1692",0.440902116706705
"1693",0.464795918367347
"1694",0.351995143443103
"1695",0.157451926737787
"1696",0.346861297094696
"1697",0.148411159419977
"1698",0.383206807908104
"1699",0.399328177532014
"1700",0.374196101198401
"1701",0.317017651944349
"1702",0.348443892328575
"1703",0.381493759344382
"1704",0.283873930766739
"1705",0.312487590078556
"1706",0.160729746269905
"1707",0.437581945945374
"1708",0.198268617430737
"1709",0.372446926061054
"1710",0.42236839574996
"1711",0.287525041513668
"1712",0.344712072486747
"1713",0.24071341224757
"1714",0.238968275822352
"1715",0.314436423133862
"1716",0.336247934007051
"1717",0.266496185519616
"1718",0.191483913334828
"1719",0.29914409402143
"1720",0.343156270492789
"1721",0.255501963593365
"1722",0.448571914846777
"1723",0.361766806964775
"1724",0.404220313168628
"1725",0.189438165361455
"1726",0.153950187578613
"1727",0.415464535972938
"1728",0.173890806279937
"1729",0.336893955044926
"1730",0.179464465186269
"1731",0.250605005482768
"1732",0.377315024653105
"1733",0.233256967029475
"1734",0.368334830875308
"1735",0.229736026542786
"1736",0.17363386130595
"1737",0.233858925004137
"1738",0.306016967346853
"1739",0.325527994571757
"1740",0.387383102598967
"1741",0.186375828437171
"1742",0.2970180620394
"1743",0.0785146623040839
"1744",0.394121208353891
"1745",0.190448076137482
"1746",0.289007577933446
"1747",0.419502976389961
"1748",0.352999723336724
"1749",0.302190758286826
"1750",0.312694383988229
"1751",0.248573763435978
"1752",0.239727648735219
"1753",0.409553625155844
"1754",0.359625835444576
"1755",0.260931229221377
"1756",0.398896796694972
"1757",0.337664666126896
"1758",0.265423437319059
"1759",0.207516922172604
"1760",0.339167558328582
"1761",0.280300278188892
"1762",0.34606654065982
"1763",0.292306788667767
"1764",0.248376296097397
"1765",0.307003731048658
"1766",0.371869669087237
"1767",0.179900156180737
"1768",0.479872051177255
"1769",0.452127502346038
"1770",0.491140024102498
"1771",0.330730574870851
"1772",0.334334459800811
"1773",0.280947672045689
"1774",0.331416620061208
"1775",0.226218505056671
"1776",0.295520665843365
"1777",0.252751467497488
"1778",0.0424759799236893
"1779",0.252085244913837
"1780",0.264131396860641
"1781",0.410838146998875
"1782",0.133612373443666
"1783",0.159221960000259
"1784",0.399954108656104
"1785",0.469913765401816
"1786",0.292322518846947
"1787",0.225294952505784
"1788",0.306021329621851
"1789",0.27240126625745
"1790",0.386536386477732
"1791",0.359142145947734
"1792",0.259106242310945
"1793",0.337903487120209
"1794",0.361245288905111
"1795",0.283863551770153
"1796",0.307462377603169
"1797",0.312582920241235
"1798",0.151804964608916
"1799",0.185641119997758
"1800",0.285576025368616
"1801",0.347774718910137
"1802",0.294560572455368
"1803",0.331300946763448
"1804",0.423244726043267
"1805",0.385640061725858
"1806",0.306018832092297
"1807",0.297748770261861
"1808",0.0816495539847601
"1809",0.122170188260014
"1810",0.312192165635904
"1811",0.472039536120587
"1812",0.236051086887263
"1813",0.319284384225055
"1814",0.255149032861072
"1815",0.0067720775600891
"1816",0.298038295708071
"1817",0.228164100912348
"1818",0.203039982193073
"1819",0.164396467298841
"1820",0.331440565531106
"1821",0.320387260025726
"1822",0.251471637301713
"1823",0.245343747182226
"1824",0.20279715835065
"1825",0.383793345101766
"1826",0.127089952774093
"1827",0.368613558242775
"1828",0.100750437069503
"1829",0.172656013517865
"1830",0.401397481448493
"1831",0.281935038253181
"1832",0.279187865938575
"1833",0.339946320974599
"1834",0.348252285450136
"1835",0.266310068588439
"1836",0.180173621961157
"1837",0.264494574328644
"1838",0.18614006480651
"1839",0.342430092650183
"1840",0.357764995768266
"1841",0.248759628507651
"1842",0.273116006918273
"1843",0.304546871119494
"1844",0.248984768134608
"1845",0.202879988907866
"1846",0.283019419179143
"1847",0.112618988480679
"1848",0.321322872772298
"1849",0.15895328864613
"1850",0.274864174576115
"1851",0.384049045045612
"1852",0.228874181371942
"1853",0.457444394158604
"1854",0.34644482646757
"1855",0.458834196744732
"1856",0.345428593508004
"1857",0.215740209918342
"1858",0.235585638254139
"1859",0.295630242303482
"1860",0.214204127338877
"1861",0.386381603973522
"1862",0.204092939834203
"1863",0.323277983257561
"1864",0.194681505824488
"1865",0.236183762911922
"1866",0.352159250090206
"1867",0.246652260346287
"1868",0.32635226141926
"1869",0.29193903623219
"1870",0.33823165496055
"1871",0.351999848731343
"1872",0.171368629250889
"1873",0.22603460733076
"1874",0.276979424469544
"1875",0.173210852143406
"1876",0.344811775829279
"1877",0.35072274605411
"1878",0.331180096816995
"1879",0.179083425860814
"1880",0.271770811100254
"1881",0.0287248104413096
"1882",0.170606142154348
"1883",0.25354875850407
"1884",0.377356349349342
"1885",0.190385526743935
"1886",0.342160225499185
"1887",0.227403773435948
"1888",0.344477467760587
"1889",0.23505425712687
"1890",0.272148674060772
"1891",0.419362207154323
"1892",0.224238131239141
"1893",0.438110025185
"1894",0.333807737511781
"1895",0.325571829877443
"1896",0.202879988907866
"1897",0.454351575730286
"1898",0.346423259049047
"1899",0.194040510202328
"1900",0.0808162932694957
"1901",0.292183412739698
"1902",0.229384684330735
"1903",0.361156609408697
"1904",0.299296281961174
"1905",0.159338008762095
"1906",0.199298741898583
"1907",0.181548621865335
"1908",0.340656093586905
"1909",0.429957061650593
"1910",0.372410081510923
"1911",0.229036840388566
"1912",0.194917499320145
"1913",0.114034648990345
"1914",0.225791005868528
"1915",0.297900970969513
"1916",0.152788456369533
"1917",0.28880739719544
"1918",0.164360084897749
"1919",0.291939154441166
"1920",0.190025718554318
"1921",0.317734350385569
"1922",0.305544096479101
"1923",0.2788624697503
"1924",0.0828545982465059
"1925",0.354740499779039
"1926",0.451234435738337
"1927",0.216015623754922
"1928",0.18262162675363
"1929",0.211446303318762
"1930",0.282371924830039
"1931",0.345650564910142
"1932",0.342554986062205
"1933",0.429689845865491
"1934",0.161927381912632
"1935",0.219527832621311
"1936",0.180206269226863
"1937",0.277412250784323
"1938",0.345492830793237
"1939",0.360071659799918
"1940",0.203033293627226
"1941",0.330530958315059
"1942",0.264141096221444
"1943",0.236305285624552
"1944",0.203177724726152
"1945",0.298913839827759
"1946",0.348865577757835
"1947",0.344994332189279
"1948",0.26743472098337
"1949",0.255236137550002
"1950",0.197818779313626
"1951",0.17430561236193
"1952",0.402898550724638
"1953",0.242863702602633
"1954",0.123273158106963
"1955",0.355755249789527
"1956",0.405160681633408
"1957",0.484353782778122
"1958",0.409467330576798
"1959",0.273122768494576
"1960",0.141772430939922
"1961",0.267517982205943
"1962",0.199968335224226
"1963",0.283592518690477
"1964",0.4574427205231
"1965",0.067046037935209
"1966",0.159601059466093
"1967",0.382640760781333
"1968",0.287648587445208
"1969",0.132482211512234
"1970",0.249247799755016
"1971",0.220183026982156
"1972",0.270290931446849
"1973",0.132013793738458
"1974",0.233999122302516
"1975",0.214423957144499
"1976",0.320102929621944
"1977",0.254848657048114
"1978",0.30868292734289
"1979",0.381433340237746
"1980",0.318094013366218
"1981",0.259869075679978
"1982",0.106692470271452
"1983",0.175584029981284
"1984",0.224324155182267
"1985",0.354989143967888
"1986",0.16397903279263
"1987",0.22791260725288
"1988",0.257071923152579
"1989",0.24143185918491
"1990",0.245879479446061
"1991",0.285727910818532
"1992",0.254787119654701
"1993",0.256806839023946
"1994",0.35103126313376
"1995",0.322824802698752
"1996",0.141174588351933
"1997",0.272943674973949
"1998",0.305569527961332
"1999",0.324384673227604
"2000",0.264767795824833
"2001",0.303225675532509
"2002",0.213833093601963
"2003",0.359822060625888
"2004",0.1320584339888
"2005",0.285719797124973
"2006",0.333686425431387
"2007",0.274750273248334
"2008",0.227697768950045
"2009",0.50965291713506
"2010",0.225995212094584
"2011",0.399343970610101
"2012",0.248434451213726
"2013",0.446997478193396
"2014",0.554289628260593
"2015",0.17003999931984
"2016",0.258356449421702
"2017",0.281851163053666
"2018",0.0591100952154906
"2019",0.183897579750405
"2020",0.355708512460558
"2021",0.254209072905065
"2022",0.290524018985482
"2023",0.407634066928868
"2024",0.342907998036705
"2025",0.159498560921327
"2026",0.331496772065898
"2027",0.318498459334228
"2028",0.0904299181325403
"2029",0.373617307374537
"2030",0.310452332540292
"2031",0.237878854137639
"2032",0.387706227047175
"2033",0.224323351799473
"2034",0.229794474314094
"2035",0.36440404650072
"2036",0.241123375438945
"2037",0.268330882505711
"2038",0.43687216396313
"2039",0.123859171528058
"2040",0.189135990662935
"2041",0.254198238154608
"2042",0.0597804848179282
"2043",0.252708470479311
"2044",0.326182258013367
"2045",0.343250489758722
"2046",0.275879174233336
"2047",0.248527119271696
"2048",0.277398982340813
"2049",0.327442070997535
"2050",0.0974912661486811
"2051",0.342396571331729
"2052",0.218150898402702
"2053",0.39177975908874
"2054",0.376943229113379
"2055",0.317866096258625
"2056",0.333247362609039
"2057",0.327327776487872
"2058",0.281019352794559
"2059",0.225811094961155
"2060",0.313675199997831
"2061",0.234763015562905
"2062",0.295860811466765
"2063",0.3511249905368
"2064",0.329051423560974
"2065",0.214680084318648
"2066",0.315341869304228
"2067",0.433692993896968
"2068",0.112048774242136
"2069",0.465223420851471
"2070",0.386149459926944
"2071",0.264081524255787
"2072",0.156608544355983
"2073",0.35945270123428
"2074",0.231001340156216
"2075",0.391830084603941
"2076",0.176331765866564
"2077",0.347977718928997
"2078",0.337552746737839
"2079",0.283889871175483
"2080",0.338069478609574
"2081",0.345099505359654
"2082",0.229673736572448
"2083",0.226806270550291
"2084",0.24783646191006
"2085",0.0953808358833921
"2086",0.298350531173463
"2087",0.166221278252211
"2088",0.188095238095238
"2089",0.121792641857147
"2090",0.353990981976396
"2091",0.371874222439291
"2092",0.238920193156988
"2093",0.425551637589871
"2094",0.269502813945331
"2095",0.238612275051773
"2096",0.209698153208138
"2097",0.374036061491129
"2098",0.323125860083043
"2099",0.18193666795261
"2100",0.325279848852874
"2101",0.330206473115076
"2102",0.331569447628318
"2103",0.176495974749472
"2104",0.251142971955754
"2105",0.235927059931968
"2106",0.295443498120614
"2107",0.282289894776517
"2108",0.352613297457127
"2109",0.267542080407808
"2110",0.363495922635433
"2111",0.185224814483103
"2112",0.237020651046396
"2113",0.29340328702425
"2114",0.215427957034034
"2115",0.173082598048611
"2116",0.351666188086553
"2117",0.262440696465136
"2118",0.335576492770395
"2119",0.32018647667408
"2120",0.140794413388513
"2121",0.384147745076466
"2122",0.128628731258024
"2123",0.276808176749016
"2124",0.289086060261329
"2125",0.268724300680338
"2126",0.226013341025233
"2127",0.261569771052782
"2128",0.363379509543969
"2129",0.201791839335965
"2130",0.275216361425521
"2131",0.331787140749784
"2132",0.198557756933829
"2133",0.303911050944642
"2134",0.196939195512148
"2135",0.173823754943477
"2136",0.291109193882527
"2137",0.389363940388509
"2138",0.320038028035927
"2139",0.231416813541141
"2140",0.150162153406188
"2141",0.322050789650406
"2142",0.303030640535246
"2143",0.25717878303771
"2144",0.276765251093676
"2145",0.26390897038173
"2146",0.168958927850954
"2147",0.302137865602914
"2148",0.273149664922077
"2149",0.270535469743987
"2150",0.376352980943502
"2151",0.19241472202729
"2152",0.346129532161478
"2153",0.476072966044503
"2154",0.268421335047227
"2155",0.260149038750881
"2156",0.274713526643924
"2157",0.303243826274352
"2158",0.279054881291071
"2159",0.258970433895276
"2160",0.268339527859859
"2161",0.364227994108823
"2162",0.372481480916378
"2163",0.166945413453584
"2164",0.286023481188804
"2165",0.219791857291403
"2166",0.274143717299673
"2167",0.144248684003493
"2168",0.322167323710814
"2169",0.24626630196008
"2170",0.260783328994545
"2171",0.465585149932883
"2172",0.219729005988336
"2173",0.263489416714445
"2174",0.301392918577853
"2175",0.44065252123009
"2176",0.352774760189523
"2177",0.434205071880933
"2178",0.17196007896311
"2179",0.290892699971559
"2180",0.267242780261046
"2181",0.354224273816244
"2182",0.190357782460366
"2183",0.225977029223008
"2184",0.305632320066889
"2185",0.200370392061707
"2186",0.197242782194182
"2187",0.304655750069517
"2188",0.385202830339784
"2189",0.258073955976827
"2190",0.112744974226521
"2191",0.483343629468881
"2192",0.373659001580898
"2193",0.378552007261151
"2194",0.316627801301405
"2195",0.171250021686984
"2196",0.331810499534268
"2197",0.286490531872573
"2198",0.251365531474675
"2199",0.208102241539314
"2200",0.313687703666377
"2201",0.471572372790166
"2202",0.372667914198366
"2203",0.363973263693867
"2204",0.174101638549454
"2205",0.309961105349706
"2206",0.216909933750898
"2207",0.384631771643493
"2208",0.108177184657122
"2209",0.313971676045079
"2210",0.243639952352671
"2211",0.334146144423863
"2212",0.379839062461096
"2213",0.165292663477846
"2214",0.309357385861583
"2215",0.209720644814213
"2216",0.226615120265253
"2217",0.373541896296682
"2218",0.141781666009137
"2219",0.373720379293032
"2220",0.0788369610457995
"2221",0.532113599413065
"2222",0.153227892425562
"2223",0.177377690190008
"2224",0.230896043182371
"2225",0.373032481020214
"2226",0.285591741978091
"2227",0.250816262013938
"2228",0.288219366990856
"2229",0.125587821317046
"2230",0.327805970021216
"2231",0.330675771079698
"2232",0.271586640325952
"2233",0.279000222106353
"2234",0.291505050324016
"2235",0.276194927466696
"2236",0.32366188546252
"2237",0.264337787525866
"2238",0.19549388091873
"2239",0.339689200319132
"2240",0.129343869522931
"2241",0.226308845670318
"2242",0.239611754935872
"2243",0.20521027415563
"2244",0.302998258699415
"2245",0.440760869565217
"2246",0.22052806696063
"2247",0.370825155670523
"2248",0.338501600193165
"2249",0.38711244577255
"2250",0.398131453150403
"2251",0.241247265772714
"2252",0.0150796540525768
"2253",0.289694585214869
"2254",0.464682456896701
"2255",0.309240497636818
"2256",0.211839909413391
"2257",0.312481101490147
"2258",0.303979930424608
"2259",0.141142448941379
"2260",0.420411483921812
"2261",0.220991684131675
"2262",0.361928162524019
"2263",0.508323227965099
"2264",0.217388734035775
"2265",0.244818463062733
"2266",0.231251189566792
"2267",0.296443947804123
"2268",0.25830364726335
"2269",0.272193715151088
"2270",0.269841170897172
"2271",0.24185702619438
"2272",0.216591902768787
"2273",0.317449120157968
"2274",0.237311121239736
"2275",0.175694656843145
"2276",0.318653271536572
"2277",0.367872147246909
"2278",0.417841544674857
"2279",0.142257196325027
"2280",0.326267706083626
"2281",0.170024723274195
"2282",0.2969633725191
"2283",0.404439750175236
"2284",0.343935394557728
"2285",0.266974656407179
"2286",0.148507018535605
"2287",0.437098533508114
"2288",0.366612485102305
"2289",0.341436218345151
"2290",0.13148589731807
"2291",0.418636545283421
"2292",0.0752311542992532
"2293",0.309058658012224
"2294",0.18249847032183
"2295",0.108564289094352
"2296",0.277748112662936
"2297",0.208732551968806
"2298",0.200026665742168
"2299",0.40340575103764
"2300",0.435272194618576
"2301",0.0828912740223959
"2302",0.25993069438768
"2303",0.24444382895733
"2304",0.292422107297148
"2305",0.249211336981272
"2306",0.157543315524981
"2307",0.267135026442853
"2308",0.285311402918468
"2309",0.33166789406577
"2310",0.330407164400333
"2311",0.0397828141693708
"2312",0.23133367771415
"2313",0.120060033552665
"2314",0.349400882691203
"2315",0.245301189579507
"2316",0.374166079397843
"2317",0.238879945377505
"2318",0.268744609430576
"2319",0.224945687285774
"2320",0.280859796836117
"2321",0.138002792384194
"2322",0.225593586020167
"2323",0.231465934142349
"2324",0.293817810705045
"2325",0.147058579849487
"2326",0.0766980779790686
"2327",0.109157589322427
"2328",0.0950804445351362
"2329",0.368330927223821
"2330",0.429673751575746
"2331",0.236508735488733
"2332",0.288658012423726
"2333",0.298767973428948
"2334",0.220739878954014
"2335",0.187446399248669
"2336",0.419862322765614
"2337",0.135145103182344
"2338",0.321833528378093
"2339",0.399515467664019
"2340",0.193701193660801
"2341",0.203903126061423
"2342",0.410137288671478
"2343",0.146340402970635
"2344",0.154424507444565
"2345",0.229736026542786
"2346",0.310505794961382
"2347",0.149513314818873
"2348",0.351664928051016
"2349",0.181343626555374
"2350",0.420502186814142
"2351",0.299259867797488
"2352",0.462360601562211
"2353",0.389999838660086
"2354",0.430219998476779
"2355",0.222315732875433
"2356",0.361308900439405
"2357",0.207594536712358
"2358",0.436513071756825
"2359",0.332433420936486
"2360",0.171309322021529
"2361",0.144784425565844
"2362",0.207774163679663
"2363",0.375693005002803
"2364",0.238843241378339
"2365",0.268896006951672
"2366",0.156759112523211
"2367",0.39975710487711
"2368",0.26017273838928
"2369",0.320035627470374
"2370",0.257448511835369
"2371",0.162817804881984
"2372",0.310989010989011
"2373",0.381977775628126
"2374",0.173556234412934
"2375",0.140347099154091
"2376",0.118818512266453
"2377",0.326339421836232
"2378",0.318254557892639
"2379",0.353422164551004
"2380",0.0381574774878949
"2381",0.297974274467122
"2382",0.267939610236138
"2383",0.154676250993705
"2384",0.381634984763255
"2385",0.102619207531465
"2386",0.270846603544912
"2387",0.361424567019412
"2388",0.241690491291793
"2389",0.188284509076264
"2390",0.334572879074837
"2391",0.403713367030208
"2392",0.187289314207911
"2393",0.315297568729196
"2394",0.347107479033673
"2395",0.12352254492186
"2396",0.483341774984698
"2397",0.46782431274993
"2398",0.294051692858656
"2399",0.276284992125538
"2400",0.427203792637172
"2401",0.206477426394524
"2402",0.354279875623311
"2403",0.25294802137467
"2404",0.252313576705965
"2405",0.283404927168887
"2406",0.428710642942023
"2407",0.29747384291566
